137,FolC bifunctional protein [Includes: Folylpolyglutamate synthase,folC,146020,M32445,P08192,FOLC_ECOLI,1W7K,,,,,bacterial,Escherichia coli,DB01015; DB02437; DB03431; DB03830
138,Interleukin-3,IL3,307059,M14743,P08700,IL3_HUMAN,,IL3,IL3,HGNC:6011,00987,human,Homo sapiens,DB01025
139,Aldo-keto reductase family 1 member C1,AKR1C1,181549,M86609,Q04828,AK1C1_HUMAN,1MRQ,AKR1C1,AKR1C1,HGNC:384,07194,human,Homo sapiens,DB00157; DB00936; DB00945; DB03461; DB04674; DB07768; DB07931
140,30S ribosomal protein S9,rpsI,535073,X02130,P0A7X3,RS9_ECOLI,1P87,,,,,bacterial,Escherichia coli,DB00254; DB00256; DB00453; DB00560; DB00595; DB00618; DB01017; DB01301
141,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",HIBADH,,AC007130,P31937,3HIDH_HUMAN,,HIBADH,HIBADH,HGNC:4907,12238,human,Homo sapiens,DB00157
142,Gamma-aminobutyric-acid receptor subunit rho-1,GABRR1,182911,M62400,P24046,GBRR1_HUMAN,"",GABRR1,GABRR1,HGNC:4090,15921,human,Homo sapiens,DB00186; DB00231; DB00349; DB00404; DB00466; DB00475; DB00546; DB00628; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB01068; DB01215; DB01558; DB01559; DB01567; DB01588; DB01589; DB01594; DB01595
144,Hemoglobin subunit alpha,HBA1,386764,J00153,P69905,HBA_HUMAN,1Y01,HBA1,HBA1,HGNC:4823,00785,human,Homo sapiens,DB00358; DB00893; DB02126; DB07427; DB07428; DB07645; DB08077; DB08262; DB08486; DB08632
145,Corticosteroid 11-beta-dehydrogenase isozyme 2,HSD11B2,565082,U14631,P80365,DHI2_HUMAN,"",HSD11B2,HSD11B2,HGNC:5209,01958,human,Homo sapiens,DB00157
146,Androgen receptor,AR,178628,M20132,P10275,ANDR_HUMAN,1E3G,AR,AR,HGNC:644,02437,human,Homo sapiens,DB00367; DB00421; DB00499; DB00621; DB00624; DB00665; DB00687; DB00858; DB00984; DB01128; DB01185; DB01395; DB01406; DB01420; DB01481; DB01541; DB01564; DB02266; DB02901; DB02932; DB02998; DB04709; DB04839; DB06710; DB06870; DB07039; DB07286; DB07419; DB07421; DB07422; DB07423; DB07454; DB07717; DB07769; DB08035; DB08087; DB08088; DB08089; DB08461; DB08804
147,"Aldehyde dehydrogenase, mitochondrial",ALDH2,28606,X05409,P05091,ALDH2_HUMAN,1OF7,ALDH2,ALDH2,HGNC:404,00003,human,Homo sapiens,DB00157; DB00536; DB00822; DB01907; DB02115; DB04381
148,Lutropin-choriogonadotropic hormone receptor,LHCGR,903746,M73746,P22888,LSHR_HUMAN,,LHCGR,LHCGR,HGNC:6585,01073,human,Homo sapiens,DB00014; DB00032; DB00044; DB00050; DB00097; DB06719
149,Alpha-aminoadipic semialdehyde dehydrogenase,ALDH7A1,797410,S74728,P49419,AL7A1_HUMAN,,ALDH7A1,ALDH7A1,HGNC:877,00124,human,Homo sapiens,DB00157
150,Cationic amino acid transporter 3,SLC7A3,17224957,AF320612,Q8WY07,CTR3_HUMAN,,SLC7A3,SLC7A3,HGNC:11061,02343,human,Homo sapiens,DB00123; DB00125; DB00129
152,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",NDUFV2,188852,M22538,P19404,NDUV2_HUMAN,"",NDUFV2,NDUFV2,HGNC:7717,02757,human,Homo sapiens,DB00157
153,Dopamine beta-hydroxylase,DBH,30474,X13255,P09172,DOPO_HUMAN,"",DBH,DBH,HGNC:2689,01963,human,Homo sapiens,DB00126; DB00822; DB00988
154,AFG3-like protein 2,AFG3L2,5457357,Y18314,Q9Y4W6,AFG32_HUMAN,,AFG3L2,AFG3L2,HGNC:315,05205,human,Homo sapiens,DB00171
157,Solute carrier family 12 member 6,SLC12A6,6693798,AF116242,Q9UHW9,S12A6_HUMAN,,SLC12A6,SLC12A6,HGNC:10914,09220,human,Homo sapiens,DB00761
158,Sodium channel protein type 1 subunit alpha,SCN1A,12642270,AF225985,P35498,SCN1A_HUMAN,1BYY,SCN1A,SCN1A,HGNC:10585,01669,human,Homo sapiens,DB00252; DB00273; DB00909; DB01121; DB01438; DB01595; DB04930
159,Penicillin-binding protein 2B,penA,14973165,AE005672,P0A3M5,PBP2_STRPN,"",,,,,bacterial,Streptococcus pneumoniae,DB01147; DB01150
161,Tubulin beta chain,TUBB,338695,J00314,P07437,TBB5_HUMAN,1SA1,TUBB,TUBB,HGNC:20778,01852,human,Homo sapiens,DB00361; DB00541; DB00570; DB01179; DB01394; DB01873; DB03010
162,Retinoic acid receptor gamma-1,RARG,306887,M24857,P13631,RARG_HUMAN,1EXX,RARG,RARG,HGNC:9866,01573,human,Homo sapiens,DB00210; DB00459; DB00523; DB00755; DB00799; DB00926; DB02258; DB02466; DB02741; DB03279; DB03466; DB07031; DB07294
163,D(1B) dopamine receptor,DRD5,32049,X58454,P21918,DRD5_HUMAN,,DRD5,DRD5,HGNC:3026,00542,human,Homo sapiens,DB00246; DB00248; DB00268; DB00334; DB00413; DB00589; DB00714; DB00800; DB00988; DB01038; DB01186; DB01200; DB01224; DB01235; DB01238; DB01403; DB01624; DB05271
164,Histamine H4 receptor,HRH4,10241847,AB044934,Q9H3N8,HRH4_HUMAN,,HRH4,HRH4,HGNC:17383,06004,human,Homo sapiens,DB00363; DB00667
165,FL cytokine receptor,FLT3,409573,U02687,P36888,FLT3_HUMAN,"",FLT3,FLT3,HGNC:3765,00635,human,Homo sapiens,DB00398; DB01268
166,"NAD-dependent malic enzyme, mitochondrial",ME2,187300,M55905,P23368,MAOM_HUMAN,1QR6,ME2,ME2,HGNC:6984,01103,human,Homo sapiens,DB00157; DB01677; DB01907; DB03499; DB03589; DB03680
167,L-lactate dehydrogenase C chain,LDHC,307120,J02938,P07864,LDHC_HUMAN,"",LDHC,LDHC,HGNC:6544,01027,human,Homo sapiens,DB00157
169,"Cysteine desulfurase, mitochondrial",NFS1,24042327,AF097025,Q9Y697,NFS1_HUMAN,,NFS1,NFS1,HGNC:15910,04597,human,Homo sapiens,DB00114; DB00151; DB00160
170,"Succinate semialdehyde dehydrogenase, mitochondrial",ALDH5A1,3766467,Y11192,P51649,SSDH_HUMAN,"",ALDH5A1,ALDH5A1,HGNC:408,08361,human,Homo sapiens,DB00139; DB00157; DB00534
171,Cysteine dioxygenase,CDO-1,2138111,U60232,Q16857,Q16857_HUMAN,,,,,06806,human,Homo sapiens,DB00151
172,Potassium channel subfamily K member 1,KCNK1,1086491,U33632,O00180,KCNK1_HUMAN,"",KCNK1,KCNK1,HGNC:6272,03447,human,Homo sapiens,DB00308; DB00908; DB01346
173,Toll-like receptor 7,TLR7,7330281,AF240467,Q9NYK1,TLR7_HUMAN,,TLR7,TLR7,HGNC:15631,02295,human,Homo sapiens,DB00724; DB01611
174,Sigma 1-type opioid receptor,SIGMAR1,1783387,U75283,Q99720,SGMR1_HUMAN,"",OPRS1,OPRS1,HGNC:8157,,human,Homo sapiens,DB00409; DB00514; DB00652; DB01488; DB03575
175,Thiamin pyrophosphokinase 1,TPK1,12248915,AB028138,Q9H3S4,TPK1_HUMAN,1IG3,TPK1,TPK1,HGNC:17358,06967,human,Homo sapiens,DB00152; DB04768
176,30S ribosomal protein S10,rpsJ,42857,V00344,P0A7R5,RS10_ECOLI,1P87,,,,,bacterial,Escherichia coli,DB00698
177,Biotin--protein ligase,HLCS,577625,D23672,P50747,BPL1_HUMAN,"",HLCS,HLCS,HGNC:4976,08360,human,Homo sapiens,DB00121
178,NADH-cytochrome b5 reductase 3,CYB5R3,553600,M28713,P00387,NB5R3_HUMAN,1UMK,CYB5R3,CYB5R3,HGNC:2873,08942,human,Homo sapiens,DB00157; DB01907; DB03147
180,D-3-phosphoglycerate dehydrogenase,PHGDH,2674062,AF006043,O43175,SERA_HUMAN,,PHGDH,PHGDH,HGNC:8923,06047,human,Homo sapiens,DB00157
182,"2-oxoglutarate dehydrogenase E1 component, mitochondrial",OGDH,531241,D10523,Q02218,ODO1_HUMAN,"",OGDH,OGDH,HGNC:8124,08938,human,Homo sapiens,DB00157
183,Vascular endothelial growth factor A,VEGFA,181971,M32977,P15692,VEGFA_HUMAN,1TZI,VEGF,VEGF,HGNC:12680,01889,human,Homo sapiens,DB00112; DB01017; DB01120; DB01136; DB01270; DB03088; DB03754; DB05294; DB06779
184,L-serine dehydratase,SDS,338030,J05037,P20132,SDHL_HUMAN,1P5J,SDS,SDS,HGNC:10691,01633,human,Homo sapiens,DB00114; DB00133
185,Vasopressin V1a receptor,AVPR1A,667068,L25615,P37288,V1AR_HUMAN,1YTV,AVPR1A,AVPR1A,HGNC:895,02894,human,Homo sapiens,DB00035; DB00067; DB00093; DB00872; DB02638
186,Glutamate--cysteine ligase catalytic subunit,GCLC,183039,M90656,P48506,GSH1_HUMAN,"",GCLC,GCLC,HGNC:4311,06032,human,Homo sapiens,DB00142; DB00151
187,DNA ligase 3,LIG3,860963,X84740,P49916,DNLI3_HUMAN,1UW0,LIG3,LIG3,HGNC:6600,02966,human,Homo sapiens,DB00290
189,Solute carrier family 23 member 1,SLC23A1,3789785,AF058317,Q9UHI7,S23A1_HUMAN,,SLC23A1,SLC23A1,HGNC:10974,04810,human,Homo sapiens,DB00126
190,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4,NDUFA4,1946692,U94586,O00483,NDUA4_HUMAN,,NDUFA4,NDUFA4,HGNC:7687,04831,human,Homo sapiens,DB00157
191,Peptide methionine sulfoxide reductase,MSRA,6136945,AJ242973,Q9UJ68,MSRA_HUMAN,,MSRA,MSRA,HGNC:7377,03152,human,Homo sapiens,DB04447
192,"Creatine kinase, ubiquitous mitochondrial",CKMT1A,180590,J04469,P12532,KCRU_HUMAN,1QK1,CKMT1A,CKMT1A,HGNC:31736,00424,human,Homo sapiens,DB00148
193,Beta-1 adrenergic receptor,ADRB1,178200,J03019,P08588,ADRB1_HUMAN,"",ADRB1,ADRB1,HGNC:285,00181,human,Homo sapiens,DB00187; DB00195; DB00221; DB00264; DB00335; DB00368; DB00373; DB00397; DB00489; DB00521; DB00571; DB00598; DB00612; DB00668; DB00841; DB00852; DB00866; DB00960; DB01001; DB01064; DB01102; DB01118; DB01136; DB01151; DB01193; DB01203; DB01210; DB01214; DB01288; DB01291; DB01295; DB01297; DB01359; DB01363; DB01407; DB01580; DB04861; DB06216; DB06262; DB08347; DB08558; DB08807; DB08808
194,NADH dehydrogenase [ubiquinone] 1 subunit C2,NDUFC2,4191346,AF087659,O95298,NDUC2_HUMAN,,NDUFC2,NDUFC2,HGNC:7706,11960,human,Homo sapiens,DB00157; DB01136
195,Monocarboxylate transporter 7,SLC16A6,2463632,U79745,O15403,MOT7_HUMAN,"",SLC16A6,SLC16A6,HGNC:10927,04857,human,Homo sapiens,DB00119
196,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",BDH1,177198,M93107,Q02338,BDH_HUMAN,,BDH1,BDH1,HGNC:1027,04344,human,Homo sapiens,DB00157
197,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,506338,D30648,P31040,DHSA_HUMAN,,SDHA,SDHA,HGNC:10680,02914,human,Homo sapiens,DB00139; DB04141; DB04657; DB04795; DB08689
198,Sodium channel protein type 10 subunit alpha,SCN10A,4838145,AF117907,Q9Y5Y9,SCNAA_HUMAN,,SCN10A,SCN10A,HGNC:10582,09188,human,Homo sapiens,DB00281; DB00296; DB00297; DB00473; DB00527; DB00645; DB00721; DB00807; DB00892; DB00907; DB00961; DB01002; DB01086; DB01161; DB01173; DB06218
199,Monocarboxylate transporter 8,SLC16A2,458255,U05321,P36021,MOT8_HUMAN,,SLC16A2,SLC16A2,HGNC:10923,02106,human,Homo sapiens,DB00119
200,"Carnitine O-palmitoyltransferase 2, mitochondrial",CPT2,1041195,U09648,P23786,CPT2_HUMAN,"",CPT2,CPT2,HGNC:2330,02802,human,Homo sapiens,DB00583; DB01074
201,"Glutamate dehydrogenase 1, mitochondrial",GLUD1,31707,X07674,P00367,DHE3_HUMAN,1L1F,GLUD1,GLUD1,HGNC:4335,11748,human,Homo sapiens,DB00142; DB00157; DB00756; DB01907; DB03431; DB04137
203,Pyridoxine-5'-phosphate oxidase,PNPO,21728336,AF468030,Q9NVS9,PNPO_HUMAN,1NRG,PNPO,PNPO,HGNC:30260,04476,human,Homo sapiens,DB00114; DB03247; DB03345
204,"cGMP-specific 3',5'-cyclic phosphodiesterase",PDE5A,3420185,AF043731,O76074,PDE5A_HUMAN,1T9R,PDE5A,PDE5A,HGNC:8784,04497,human,Homo sapiens,DB00203; DB00277; DB00806; DB00820; DB00862; DB00975; DB01972; DB03597; DB04272; DB06267; DB07954; DB08729
206,3-keto-steroid reductase,HSD17B7,6721095,AF098786,P56937,DHB7_HUMAN,,HSD17B7,HSD17B7,HGNC:5215,05996,human,Homo sapiens,DB00157
207,Glutathione synthetase,GSS,886284,L42531,P48637,GSHB_HUMAN,2HGS,GSS,GSS,HGNC:4624,03000,human,Homo sapiens,DB00143; DB00145; DB00151; DB03408; DB03431; DB04395
208,DNA-directed RNA polymerase beta' chain,rpoC,2143292,BX842574,P0A674,RPOC_MYCTU,"",,,,,bacterial,Mycobacterium tuberculosis,DB01201
209,Aspartoacylase,ASPA,455834,S67156,P45381,ACY2_HUMAN,"",ASPA,ASPA,HGNC:756,02033,human,Homo sapiens,DB00128
210,Bifunctional aminoacyl-tRNA synthetase [Includes: Glutamyl-tRNA synthetase,EPRS,31958,X54326,P07814,SYEP_HUMAN,"",EPRS,EPRS,HGNC:3418,00703,human,Homo sapiens,DB00142; DB00172; DB02510; DB02684; DB03376
211,Scavenger receptor class B member 1,SCARB1,397607,Z22555,Q8WTV0,SCRB1_HUMAN,"",SCARB1,SCARB1,HGNC:1664,03024,human,Homo sapiens,DB00144
213,Amiloride-sensitive sodium channel subunit alpha,SCNN1A,452650,X76180,P37088,SCNNA_HUMAN,"",SCNN1A,SCNN1A,HGNC:10599,02575,human,Homo sapiens,DB00384; DB00594
214,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",NDUFS3,3337441,AF067139,O75489,NDUS3_HUMAN,,NDUFS3,NDUFS3,HGNC:7710,10355,human,Homo sapiens,DB00157
215,Sodium channel protein type 11 subunit alpha,SCN11A,6572950,AF188679,Q9UI33,SCNBA_HUMAN,,SCN11A,SCN11A,HGNC:10583,05090,human,Homo sapiens,DB00907; DB00909
216,Aldehyde dehydrogenase 3B2,ALDH3B2,1051281,U37519,P48448,AL3B2_HUMAN,,ALDH3B2,ALDH3B2,HGNC:411,03559,human,Homo sapiens,DB00157
217,Estradiol 17-beta-dehydrogenase 1,HSD17B1,23365,X13440,P14061,DHB1_HUMAN,1QYX,HSD17B1,HSD17B1,HGNC:5210,00185,human,Homo sapiens,DB00157; DB01536; DB01561; DB01708; DB01907; DB02187; DB02323; DB02901; DB03461
218,Monocarboxylate transporter 5,SLC16A4,2463628,U59185,O15374,MOT5_HUMAN,"",SLC16A4,SLC16A4,HGNC:10925,04855,human,Homo sapiens,DB00119
219,NADH-ubiquinone oxidoreductase chain 3,MT-ND3,506832,J01415,P03897,NU3M_HUMAN,"",MT-ND3,MT-ND3,HGNC:7458,,human,Homo sapiens,DB00157
220,Sodium channel protein type 5 subunit alpha,SCN5A,184039,M77235,Q14524,SCN5A_HUMAN,"",SCN5A,SCN5A,HGNC:10593,02543,human,Homo sapiens,DB00192; DB00243; DB00252; DB00280; DB00281; DB00379; DB00473; DB00527; DB00532; DB00564; DB00661; DB00680; DB00740; DB00750; DB00754; DB00776; DB00868; DB00907; DB00908; DB00909; DB01035; DB01056; DB01182; DB01195; DB01228; DB01320; DB01346; DB01426; DB01429
221,Lysyl-tRNA synthetase,KARS,505108,D31890,Q15046,SYK_HUMAN,,KARS,KARS,HGNC:6215,03249,human,Homo sapiens,DB00123
222,DNA ligase 1,LIG1,187143,M36067,P18858,DNLI1_HUMAN,1X9N,LIG1,LIG1,HGNC:6598,00534,human,Homo sapiens,DB00290
224,Mitochondrial ornithine transporter 1,SLC25A15,5565862,AF112968,Q9Y619,ORNT1_HUMAN,,SLC25A15,SLC25A15,HGNC:10985,04838,human,Homo sapiens,DB00129
225,NEDD8-activating enzyme E1 regulatory subunit,NAE1,1314560,U50939,Q13564,ULA1_HUMAN,1YOV,APPBP1,APPBP1,HGNC:621,04545,human,Homo sapiens,DB00171
226,Gonadotropin-releasing hormone receptor,GNRHR,183422,L03380,P30968,GNRHR_HUMAN,,GNRHR,GNRHR,HGNC:4421,00732,human,Homo sapiens,DB00007; DB00014; DB00050; DB00106; DB00644; DB00666; DB01406; DB06699; DB06719
227,"Probable leucyl-tRNA synthetase, mitochondrial",LARS2,40788954,D21851,Q15031,SYLM_HUMAN,"",LARS2,LARS2,HGNC:17095,05178,human,Homo sapiens,DB00149
228,Beta platelet-derived growth factor receptor,PDGFRB,189732,J03278,P09619,PGFRB_HUMAN,"",PDGFRB,PDGFRB,HGNC:8804,01423,human,Homo sapiens,DB00102; DB00398; DB00619; DB01254; DB01268; DB06589
229,Retinoic acid receptor beta,RARB,35883,X07282,P10826,RARB_HUMAN,1XDK,RARB,RARB,HGNC:9865,07183,human,Homo sapiens,DB00210; DB00459; DB00523; DB00799; DB00926; DB02877; DB04942
230,ATP-binding cassette transporter sub-family C member 8,ABCC8,1374919,L78243,Q09428,ABCC8_HUMAN,,ABCC8,ABCC8,HGNC:59,02741,human,Homo sapiens,DB00171; DB00222; DB00672; DB00731; DB00912; DB01016; DB01067; DB01120; DB01124; DB01251; DB01252; DB01382
231,"Glycerol-3-phosphate dehydrogenase [NAD+], cytoplasmic",GPD1,508487,L34041,P21695,GPDA_HUMAN,,GPD1,GPD1,HGNC:4455,00714,human,Homo sapiens,DB00157
233,Potassium channel subfamily K member 2,KCNK2,5712621,AF129399,O95069,KCNK2_HUMAN,,KCNK2,KCNK2,HGNC:6277,04450,human,Homo sapiens,DB00204
234,Plasminogen,PLG,387026,X05199,P00747,PLMN_HUMAN,1KI0,PLG,PLG,HGNC:9071,01417,human,Homo sapiens,DB00009; DB00013; DB00015; DB00029; DB00031; DB00086; DB00302; DB00513; DB03709; DB06692
235,High-affinity cationic amino acid transporter 1,SLC7A1,36161,X59155,P30825,CTR1_HUMAN,,SLC7A1,SLC7A1,HGNC:11057,00091,human,Homo sapiens,DB00123; DB00125; DB00129
236,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,NDUFA6,2909856,AF047182,P56556,NDUA6_HUMAN,,NDUFA6,NDUFA6,HGNC:7690,11884,human,Homo sapiens,DB00157
237,Histo-blood group ABO system transferase,ABO,340078,J05175,P16442,BGAT_HUMAN,1LZI,ABO,ABO,HGNC:79,05821,human,Homo sapiens,DB02196; DB03435; DB03501; DB03772; DB04141; DB04678; DB04679; DB04680; DB04681; DB07341; DB07357; DB07378; DB07633
238,Peroxisome proliferator-activated receptor gamma,PPARG,1711117,U79012,P37231,PPARG_HUMAN,1I7I,PPARG,PPARG,HGNC:9236,03288,human,Homo sapiens,DB00159; DB00197; DB00244; DB00328; DB00412; DB00731; DB00795; DB00912; DB00966; DB01014; DB01067; DB01132; DB01252; DB01393; DB04270; DB04689; DB06908; DB06926; DB07053; DB07111; DB07172; DB07208; DB07209; DB07302; DB07509; DB07675; DB07723; DB07724; DB07842; DB07863; DB08121; DB08302; DB08402; DB08435; DB08483; DB08560; DB08760
239,Coagulation factor X,F10,182841,K03194,P00742,FA10_HUMAN,1P0S,F10,F10,HGNC:3528,01966,human,Homo sapiens,DB00025; DB00036; DB00100; DB00170; DB00569; DB01109; DB01225; DB03847; DB04673; DB06228; DB06605; DB06920; DB07211; DB07261; DB07277; DB07278; DB07605; DB07629; DB07630; DB07800; DB07804; DB07843; DB07844; DB07847; DB07848; DB07872; DB07875; DB07973; DB07974; DB08143; DB08173; DB08174; DB08426; DB08477; DB08487; DB08488; DB08495; DB08745; DB08746
240,"Gamma-aminobutyric acid type B receptor, subunit 1",GABBR1,3892594,AJ225028,Q9UBS5,GABR1_HUMAN,1SS2,GABBR1,GABBR1,HGNC:4070,04644,human,Homo sapiens,DB00181; DB00837; DB01080
241,Calcium-transporting ATPase type 2C member 1,ATP2C1,6715131,AF181120,P98194,AT2C1_HUMAN,,ATP2C1,ATP2C1,HGNC:13211,05089,human,Homo sapiens,DB00228; DB00753; DB01028; DB01159; DB01189; DB01236; DB01373
242,Asparagine synthetase [glutamine-hydrolyzing],ASNS,179100,M27396,P08243,ASNS_HUMAN,,ASNS,ASNS,HGNC:753,00153,human,Homo sapiens,DB00128; DB00142; DB00171; DB00174
243,Ribosyldihydronicotinamide dehydrogenase [quinone],NQO2,190818,J02888,P16083,NQO2_HUMAN,1SG0,NQO2,NQO2,HGNC:7856,01190,human,Homo sapiens,DB00157; DB00170; DB01065; DB01087; DB02709; DB03147; DB03541; DB04253; DB07339; DB08190; DB08228; DB08744
244,Angiotensin-converting enzyme,ACE,178286,J04144,P12821,ACE_HUMAN,1UZF,ACE,ACE,HGNC:2707,00108,human,Homo sapiens,DB00178; DB00492; DB00519; DB00542; DB00584; DB00616; DB00691; DB00722; DB00790; DB00881; DB01180; DB01197; DB01340; DB01348; DB02032; DB03740
246,Valyl-tRNA synthetase,VARS,31545,X59303,P26640,SYVC_HUMAN,"",VARS,VARS,HGNC:12651,10362,human,Homo sapiens,DB00161
247,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,NDUFA1,2274974,X81900,O15239,NDUA1_HUMAN,,NDUFA1,NDUFA1,HGNC:7683,02093,human,Homo sapiens,DB00157
248,Pyrroline-5-carboxylate reductase 1,PYCR1,189498,M77836,P32322,P5CR1_HUMAN,"",PYCR1,PYCR1,HGNC:9721,01528,human,Homo sapiens,DB00157; DB00172
251,Alcohol dehydrogenase 1A,ADH1A,178092,M12271,P07327,ADH1A_HUMAN,1HSO,ADH1A,ADH1A,HGNC:249,00063,human,Homo sapiens,DB00157; DB00898; DB01213; DB01907; DB02721; DB04065
252,"Tryptophanyl-tRNA synthetase, cytoplasmic",WARS,184657,M77804,P23381,SYWC_HUMAN,1R6T,WARS,WARS,HGNC:12729,01845,human,Homo sapiens,DB00150; DB01831; DB04537
253,Sodium/potassium-transporting ATPase gamma chain,FXYD2,1575004,U50743,P54710,ATNG_HUMAN,"",FXYD2,FXYD2,HGNC:4026,03487,human,Homo sapiens,DB00606
256,"Tyrosyl-tRNA synthetase, cytoplasmic",YARS,1184699,U40714,P54577,SYYC_HUMAN,1Q11,YARS,YARS,HGNC:12840,09153,human,Homo sapiens,DB00135; DB01766; DB03978; DB07205; DB08371; DB08617
258,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",ALDH6A1,7160985,AJ249994,Q02252,MMSA_HUMAN,,ALDH6A1,ALDH6A1,HGNC:7179,04416,human,Homo sapiens,DB00157
259,Microsomal triglyceride transfer protein large subunit,MTTP,414669,X75500,P55157,MTP_HUMAN,,MTTP,MTTP,HGNC:7467,01144,human,Homo sapiens,DB01094; DB08827
260,Cytochrome P450 51,ERG11,578119,X13296,P10613,CP51_CANAL,,,,,,fungal,Candida albicans,DB00196; DB00239; DB00251; DB00257; DB00582; DB01007; DB01026; DB01110; DB01127; DB01153; DB01263; DB04794
261,"Threonyl-tRNA synthetase, cytoplasmic",TARS,1464742,M63180,P26639,SYTC_HUMAN,,TARS,TARS,HGNC:11572,01762,human,Homo sapiens,DB00156
262,Calcium-binding mitochondrial carrier protein Aralar1,SLC25A12,3559910,Y14494,O75746,CMC1_HUMAN,"",SLC25A12,SLC25A12,HGNC:10982,04719,human,Homo sapiens,DB00128
263,Neutral amino acid transporter B(0),SLC1A5,1478281,U53347,Q15758,AAAT_HUMAN,"",SLC1A5,SLC1A5,HGNC:10943,00173,human,Homo sapiens,DB00174
265,Transcobalamin-1,TCN1,307479,J05068,P20061,TCO1_HUMAN,"",TCN1,TCN1,HGNC:11652,01795,human,Homo sapiens,DB00200
266,Lipoprotein lipase,LPL,307138,M15856,P06858,LIPL_HUMAN,"",LPL,LPL,HGNC:6677,01999,human,Homo sapiens,DB06439
267,Plasminogen activator inhibitor 1,SERPINE1,35272,X04429,P05121,PAI1_HUMAN,1C5G,SERPINE1,SERPINE1,HGNC:8583,01418,human,Homo sapiens,DB00009; DB00013; DB00015; DB00029; DB00031; DB00055; DB00197
268,Adenosine A2b receptor,ADORA2B,178150,M97759,P29275,AA2BR_HUMAN,,ADORA2B,ADORA2B,HGNC:264,15971,human,Homo sapiens,DB00277; DB00640; DB00824; DB04932
269,"Adrenodoxin, mitochondrial",FDX1,557734,M23668,P10109,ADX_HUMAN,1L6V,FDX1,FDX1,HGNC:3638,00059,human,Homo sapiens,DB00648
270,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",NDUFB5,2909854,AF047181,O43674,NDUB5_HUMAN,,NDUFB5,NDUFB5,HGNC:7700,11956,human,Homo sapiens,DB00157
271,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",ALDH4A1,1353250,U24267,P30038,AL4A1_HUMAN,"",ALDH4A1,ALDH4A1,HGNC:406,06009,human,Homo sapiens,DB00157
272,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,NDUFB10,4164442,AF044954,O96000,NDUBA_HUMAN,,NDUFB10,NDUFB10,HGNC:7696,11958,human,Homo sapiens,DB00157
273,Apoptosis regulator Bcl-2,BCL2,179367,M13994,P10415,BCL2_HUMAN,"",BCL2,BCL2,HGNC:990,01045,human,Homo sapiens,DB01229; DB01248; DB01367
274,Muscarinic acetylcholine receptor M5,CHRM5,177988,M80333,P08912,ACM5_HUMAN,"",CHRM5,CHRM5,HGNC:1954,00331,human,Homo sapiens,DB00246; DB00321; DB00334; DB00340; DB00363; DB00376; DB00420; DB00458; DB00496; DB00540; DB00572; DB00622; DB00715; DB00725; DB00747; DB00767; DB00777; DB00785; DB00835; DB00934; DB01036; DB01069; DB01142; DB01151; DB01224; DB01238; DB01239; DB01403; DB01591; DB06702
275,Arachidonate 5-lipoxygenase,ALOX5,187193,J03600,P09917,LOX5_HUMAN,"",ALOX5,ALOX5,HGNC:435,01065,human,Homo sapiens,DB00163; DB00179; DB00233; DB00244; DB00471; DB00586; DB00711; DB00744; DB00795; DB00939; DB01014; DB01017; DB01892; DB03014
276,Sodium- and chloride-dependent GABA transporter 1,SLC6A1,31658,X54673,P30531,SC6A1_HUMAN,,SLC6A1,SLC6A1,HGNC:11042,00664,human,Homo sapiens,DB00906
277,Purine nucleoside phosphorylase,PNP,35565,X00737,P00491,PNPH_HUMAN,1RT9,NP,NP,HGNC:7892,01247,human,Homo sapiens,DB00242; DB00900; DB01667; DB02222; DB02230; DB02377; DB02391; DB02568; DB02796; DB02857; DB03101; DB03551; DB03609; DB03881; DB04076; DB04260; DB04753; DB04754; DB04757
279,Tyrosinase,TYR,340037,M27160,P14679,TYRO_HUMAN,"",TYR,TYR,HGNC:12442,06086,human,Homo sapiens,DB00157; DB00548; DB00600; DB01055
280,"4-aminobutyrate aminotransferase, mitochondrial",ABAT,602705,L32961,P80404,GABT_HUMAN,1OHY,ABAT,ABAT,HGNC:23,00661,human,Homo sapiens,DB00114; DB00119; DB00142; DB00160; DB00313; DB00780; DB01080; DB01699; DB04235
281,5'-AMP-activated protein kinase subunit beta-1,PRKAB1,2916800,AJ224515,Q9Y478,AAKB1_HUMAN,,PRKAB1,PRKAB1,HGNC:9378,04116,human,Homo sapiens,DB00131; DB00331
282,Interphotoreceptor retinoid-binding protein,RBP3,186541,M33875,P10745,RET3_HUMAN,,RBP3,RBP3,HGNC:9921,01581,human,Homo sapiens,DB00162
